EmploymentID,EmployeeID,Office,Start_Date,Termination_Date,Office_Type,Currency,Salary,Active Status,Job_Profile
2652,102653,Boulder,10/17/2016,2/8/2018,Technology,USD,92000,0,JP_1040
2653,102654,Boulder,10/17/2016,12/12/2999,Technology,USD,97000,1,JP_1038
2654,102655,SanJose,10/17/2016,8/29/2018,Corporate,USD,76000,0,JP_1022
2655,102656,Boulder,10/24/2016,2/4/2019,Technology,USD,95000,0,JP_1038
2656,102657,Boulder,10/24/2016,9/4/2020,Technology,USD,92000,0,JP_1038
2657,102658,NYC,10/24/2016,12/12/2999,Corporate,USD,56000,1,JP_1016
2658,102659,NYC,10/24/2016,12/12/2999,Corporate,USD,53000,1,JP_1018
2659,102660,NYC,10/24/2016,12/12/2999,Corporate,USD,55000,1,JP_1015
2660,102661,NYC,10/24/2016,12/12/2999,Corporate,USD,57000,1,JP_1016
2661,102662,NYC,10/24/2016,12/12/2999,Corporate,USD,71000,1,JP_1029
2662,102663,NYC,10/24/2016,5/13/2020,Corporate,USD,63000,0,JP_1003
2663,102664,NYC,10/24/2016,12/12/2999,Corporate,USD,78000,1,JP_1027
2664,102665,NYC,10/24/2016,12/12/2999,Corporate,USD,57000,1,JP_1016
2665,102666,NYC,10/24/2016,9/20/2017,Corporate,USD,75000,0,JP_1031
2666,102667,NYC,10/24/2016,10/3/2018,Corporate,USD,54000,0,JP_1020
2667,102668,NYC,10/24/2016,2/13/2023,Corporate,USD,74000,1,JP_1029
2668,102669,NYC,10/24/2016,12/12/2999,Corporate,USD,71000,1,JP_1035
2669,102670,NYC,10/24/2016,12/12/2999,Corporate,USD,60000,1,JP_1016
2670,102671,NYC,10/24/2016,10/26/2017,Corporate,USD,56000,0,JP_1016
2671,102672,Tokyo,10/24/2016,2/10/2017,Corporate,JPY,6996000,0,JP_1022
2672,102673,Tokyo,10/24/2016,12/12/2999,Corporate,JPY,6072580,1,JP_1029
2673,102674,London,10/24/2016,5/23/2019,Corporate,GBP,37000,0,JP_1008
2674,102675,SanJose,10/24/2016,12/12/2999,Corporate,USD,81000,1,JP_1027
2675,102676,Boulder,10/31/2016,12/12/2999,Technology,USD,93000,1,JP_1038
2676,102677,Boulder,10/31/2016,12/12/2999,Technology,USD,99000,1,JP_1040
2677,102678,Boulder,10/31/2016,2/5/2022,Technology,USD,97000,1,JP_1038
2678,102679,Boulder,10/31/2016,2/27/2019,Technology,USD,97000,0,JP_1040
2679,102680,Boulder,10/31/2016,12/12/2999,Technology,USD,94000,1,JP_1038
2680,102681,Tokyo,10/31/2016,12/12/2999,Corporate,JPY,7004000,1,JP_1023
2681,102682,Boulder,11/7/2016,6/20/2019,Technology,USD,92000,0,JP_1038
2682,102683,Boulder,11/7/2016,12/12/2999,Technology,USD,93000,1,JP_1040
2683,102684,Boulder,11/7/2016,12/12/2999,Technology,USD,98000,1,JP_1038
2684,102685,NYC,11/7/2016,12/12/2999,Corporate,USD,53000,1,JP_1016
2685,102686,NYC,11/7/2016,12/12/2999,Corporate,USD,59000,1,JP_1015
2686,102687,NYC,11/7/2016,8/9/2023,Corporate,USD,56000,1,JP_1018
2687,102688,NYC,11/7/2016,12/12/2999,Corporate,USD,54000,1,JP_1015
2688,102689,NYC,11/7/2016,12/12/2999,Corporate,USD,70000,1,JP_1008
2689,102690,NYC,11/7/2016,3/11/2023,Corporate,USD,54000,1,JP_1037
2690,102691,NYC,11/7/2016,12/12/2999,Corporate,USD,74000,1,JP_1035
2691,102692,NYC,11/7/2016,1/11/2018,Corporate,USD,72000,0,JP_1035
2692,102693,NYC,11/7/2016,12/22/2018,Corporate,USD,84000,0,JP_1026
2693,102694,NYC,11/7/2016,12/12/2999,Corporate,USD,51000,1,JP_1016
2694,102695,NYC,11/7/2016,3/31/2020,Corporate,USD,58000,0,JP_1016
2695,102696,Oslo,11/7/2016,12/12/2999,Technology,NOK,536000,1,JP_1038
2696,102697,London,11/7/2016,8/18/2017,Corporate,GBP,25000,0,JP_1029
2697,102698,Boulder,11/14/2016,12/12/2999,Technology,USD,99000,1,JP_1038
2698,102699,Boulder,11/14/2016,7/4/2019,Technology,USD,97000,0,JP_1038
2699,102700,Boulder,11/14/2016,7/29/2021,Technology,USD,99000,1,JP_1040
2700,102701,Boulder,11/14/2016,12/12/2999,Technology,USD,93000,1,JP_1039
2701,102702,Boulder,11/14/2016,12/12/2999,Technology,USD,98000,1,JP_1039
2702,102703,Boulder,11/14/2016,11/27/2018,Technology,USD,99000,0,JP_1038
2703,102704,NYC,11/14/2016,12/12/2999,Corporate,USD,54000,1,JP_1016
2704,102705,NYC,11/14/2016,12/12/2999,Corporate,USD,77000,1,JP_1024
2705,102706,NYC,11/14/2016,12/12/2999,Corporate,USD,69000,1,JP_1008
2706,102707,NYC,11/14/2016,12/12/2999,Corporate,USD,84000,1,JP_1024
2707,102708,NYC,11/14/2016,5/21/2018,Corporate,USD,59000,0,JP_1015
2708,102709,Oslo,11/14/2016,9/4/2019,Technology,NOK,539000,0,JP_1038
2709,102710,Oslo,11/14/2016,12/12/2999,Technology,NOK,533000,1,JP_1038
2710,102711,London,11/14/2016,12/26/2023,Corporate,GBP,28000,1,JP_1029
2711,102712,London,11/14/2016,12/12/2999,Corporate,GBP,33000,1,JP_1021
2712,102713,NYC,11/15/2016,11/28/2023,Corporate,USD,54000,1,JP_1020
2713,102714,Boulder,11/21/2016,8/28/2020,Technology,USD,98000,0,JP_1038
2714,102715,Boulder,11/21/2016,12/12/2999,Technology,USD,97000,1,JP_1038
2715,102716,Boulder,11/21/2016,5/18/2019,Technology,USD,92000,0,JP_1038
2716,102717,Boulder,11/21/2016,12/12/2999,Technology,USD,99000,1,JP_1040
2717,102718,Boulder,11/21/2016,12/12/2999,Technology,USD,98000,1,JP_1038
2718,102719,NYC,11/21/2016,12/12/2999,Corporate,USD,75000,1,JP_1029
2719,102720,NYC,11/21/2016,12/12/2999,Corporate,USD,76000,1,JP_1022
2720,102721,NYC,11/21/2016,12/12/2999,Corporate,USD,78000,1,JP_1031
2721,102722,NYC,11/21/2016,12/12/2999,Corporate,USD,78000,1,JP_1032
2722,102723,NYC,11/21/2016,12/12/2999,Corporate,USD,56000,1,JP_1015
2723,102724,NYC,11/21/2016,11/26/2018,Corporate,USD,68000,0,JP_1008
2724,102725,NYC,11/21/2016,12/12/2999,Corporate,USD,60000,1,JP_1019
2725,102726,NYC,11/21/2016,11/24/2022,Corporate,USD,75000,1,JP_1029
2726,102727,Tokyo,11/21/2016,12/6/2018,Corporate,JPY,9499000,0,JP_1005
2727,102728,Tokyo,11/21/2016,12/12/2999,Corporate,JPY,7002000,1,JP_1025
2728,102729,Boulder,11/28/2016,8/22/2019,Technology,USD,91000,0,JP_1038
2729,102730,Boulder,11/28/2016,4/6/2023,Technology,USD,93000,1,JP_1038
2730,102731,Boulder,11/28/2016,12/12/2999,Technology,USD,93000,1,JP_1040
2731,102732,NYC,11/28/2016,12/12/2999,Corporate,USD,68000,1,JP_1012
2732,102733,NYC,11/28/2016,10/22/2020,Corporate,USD,51000,0,JP_1018
2733,102734,London,11/28/2016,12/12/2999,Corporate,GBP,24000,1,JP_1035
2734,102735,HongKong,12/1/2016,12/12/2999,Technology,HKD,2000,1,JP_1006
2735,102736,Boulder,12/5/2016,12/12/2999,Technology,USD,98000,1,JP_1039
2736,102737,Boulder,12/5/2016,6/25/2019,Technology,USD,90000,0,JP_1039
2737,102738,NYC,12/5/2016,12/12/2999,Corporate,USD,67000,1,JP_1011
2738,102739,NYC,12/5/2016,12/12/2999,Corporate,USD,53000,1,JP_1020
2739,102740,Boulder,12/12/2016,4/10/2017,Technology,USD,95000,0,JP_1040
2740,102741,Boulder,12/12/2016,12/12/2999,Technology,USD,82000,1,JP_1024
2741,102742,Boulder,12/12/2016,5/8/2019,Technology,USD,98000,0,JP_1041
2742,102743,NYC,12/12/2016,12/12/2999,Corporate,USD,62000,1,JP_1006
2743,102744,NYC,12/12/2016,12/12/2999,Corporate,USD,48000,1,JP_1037
2744,102745,NYC,12/12/2016,2/12/2018,Corporate,USD,72000,0,JP_1029
2745,102746,Boulder,12/19/2016,12/12/2999,Technology,USD,90000,1,JP_1038
2746,102747,Boulder,12/19/2016,12/12/2999,Technology,USD,94000,1,JP_1038
2747,102748,Boulder,12/19/2016,12/12/2999,Technology,USD,91000,1,JP_1038
2748,102749,Boulder,12/19/2016,12/12/2999,Technology,USD,92000,1,JP_1039
2749,102750,NYC,12/19/2016,9/3/2022,Corporate,USD,54000,1,JP_1037
2750,102751,NYC,12/19/2016,12/12/2999,Corporate,USD,58000,1,JP_1019
2751,102752,Oslo,12/19/2016,12/12/2999,Technology,NOK,535000,1,JP_1038
2752,102753,Boulder,12/26/2016,12/12/2999,Technology,USD,78000,1,JP_1025
2753,102754,Boulder,12/26/2016,6/19/2018,Technology,USD,96000,0,JP_1040
2754,102755,Boulder,12/26/2016,3/16/2018,Technology,USD,98000,0,JP_1039
2755,102756,NYC,12/26/2016,12/12/2999,Corporate,USD,55000,1,JP_1015
2756,102757,NYC,12/26/2016,1/24/2020,Corporate,USD,58000,0,JP_1016
2757,102758,London,12/26/2016,12/12/2999,Corporate,GBP,36000,1,JP_1016
2758,102759,London,12/26/2016,12/12/2999,Corporate,GBP,25000,1,JP_1029
2759,102760,Boulder,1/2/2017,12/12/2999,Technology,USD,92000,1,JP_1039
2760,102761,Boulder,1/2/2017,12/12/2999,Technology,USD,91000,1,JP_1039
2761,102762,Boulder,1/2/2017,12/12/2999,Technology,USD,91000,1,JP_1040
2762,102763,Boulder,1/2/2017,9/25/2019,Technology,USD,99000,0,JP_1038
2763,102764,NYC,1/2/2017,12/12/2999,Corporate,USD,72000,1,JP_1029
2764,102765,NYC,1/2/2017,12/12/2999,Corporate,USD,54000,1,JP_1018
2765,102766,NYC,1/2/2017,7/21/2021,Corporate,USD,56000,1,JP_1016
2766,102767,NYC,1/2/2017,12/12/2999,Corporate,USD,82000,1,JP_1025
2767,102768,NYC,1/2/2017,9/24/2020,Corporate,USD,55000,0,JP_1018
2768,102769,NYC,1/2/2017,12/12/2999,Corporate,USD,65000,1,JP_1011
2769,102770,NYC,1/2/2017,6/17/2020,Corporate,USD,71000,0,JP_1032
2770,102771,NYC,1/2/2017,3/24/2021,Corporate,USD,59000,0,JP_1016
2771,102772,London,1/2/2017,7/16/2018,Corporate,GBP,29000,0,JP_1016
2772,102773,Boulder,1/9/2017,12/12/2999,Technology,USD,97000,1,JP_1040
2773,102774,Boulder,1/9/2017,12/12/2999,Technology,USD,79000,1,JP_1022
2774,102775,Boulder,1/9/2017,1/10/2020,Technology,USD,97000,0,JP_1038
2775,102776,Boulder,1/9/2017,7/18/2019,Technology,USD,95000,0,JP_1038
2776,102777,Boulder,1/9/2017,4/24/2021,Technology,USD,93000,0,JP_1039
2777,102778,NYC,1/9/2017,3/7/2018,Corporate,USD,61000,0,JP_1009
2778,102779,NYC,1/9/2017,4/2/2019,Corporate,USD,75000,0,JP_1035
2779,102780,NYC,1/9/2017,6/12/2019,Corporate,USD,74000,0,JP_1029
2780,102781,NYC,1/9/2017,12/12/2999,Corporate,USD,52000,1,JP_1018
2781,102782,NYC,1/9/2017,10/26/2017,Corporate,USD,75000,0,JP_1023
2782,102783,NYC,1/9/2017,12/12/2999,Corporate,USD,74000,1,JP_1032
2783,102784,HongKong,1/9/2017,12/12/2999,Technology,HKD,294000,1,JP_1038
2784,102785,HongKong,1/9/2017,6/19/2022,Technology,HKD,286000,1,JP_1038
2785,102786,HongKong,1/9/2017,12/12/2999,Technology,HKD,286000,1,JP_1039
2786,102787,Boulder,1/16/2017,12/12/2999,Technology,USD,92000,1,JP_1038
2787,102788,Boulder,1/16/2017,12/12/2999,Technology,USD,67000,1,JP_1009
2788,102789,Boulder,1/16/2017,9/11/2018,Technology,USD,97000,0,JP_1038
2789,102790,NYC,1/16/2017,12/6/2018,Corporate,USD,54000,0,JP_1015
2790,102791,NYC,1/16/2017,12/12/2999,Corporate,USD,58000,1,JP_1016
2791,102792,NYC,1/16/2017,10/13/2018,Corporate,USD,51000,0,JP_1015
2792,102793,HongKong,1/16/2017,8/6/2019,Technology,HKD,293000,0,JP_1038
2793,102794,Boulder,1/23/2017,6/20/2021,Technology,USD,84000,0,JP_1026
2794,102795,Boulder,1/23/2017,3/30/2017,Technology,USD,91000,0,JP_1040
2795,102796,Boulder,1/23/2017,12/12/2999,Technology,USD,98000,1,JP_1039
2796,102797,NYC,1/23/2017,2/1/2019,Corporate,USD,56000,0,JP_1016
2797,102798,NYC,1/23/2017,12/12/2999,Corporate,USD,75000,1,JP_1035
2798,102799,NYC,1/23/2017,4/20/2017,Corporate,USD,55000,0,JP_1037
2799,102800,HongKong,1/23/2017,3/9/2018,Technology,HKD,288000,0,JP_1038
2800,102801,Boulder,1/30/2017,12/12/2999,Technology,USD,94000,1,JP_1040
2801,102802,Boulder,1/30/2017,3/13/2017,Technology,USD,93000,0,JP_1038
2802,102803,Boulder,1/30/2017,8/21/2019,Technology,USD,92000,0,JP_1040
2803,102804,Boulder,1/30/2017,12/12/2999,Technology,USD,99000,1,JP_1038
2804,102805,NYC,1/30/2017,12/12/2999,Corporate,USD,47000,1,JP_1037
2805,102806,NYC,1/30/2017,12/12/2999,Corporate,USD,51000,1,JP_1016
2806,102807,NYC,1/30/2017,12/12/2999,Corporate,USD,85000,1,JP_1022
2807,102808,Boulder,2/6/2017,10/13/2019,Technology,USD,96000,0,JP_1038
2808,102809,Boulder,2/6/2017,12/12/2999,Technology,USD,99000,1,JP_1038
2809,102810,Boulder,2/6/2017,4/10/2021,Technology,USD,90000,0,JP_1038
2810,102811,Boulder,2/6/2017,12/12/2999,Technology,USD,92000,1,JP_1038
2811,102812,Boulder,2/6/2017,12/12/2999,Technology,USD,98000,1,JP_1038
2812,102813,Boulder,2/6/2017,3/13/2023,Technology,USD,97000,1,JP_1038
2813,102814,NYC,2/6/2017,10/27/2021,Corporate,USD,50000,1,JP_1019
2814,102815,NYC,2/6/2017,12/12/2999,Corporate,USD,60000,1,JP_1018
2815,102816,NYC,2/6/2017,3/18/2021,Corporate,USD,58000,0,JP_1016
2816,102817,Oslo,2/6/2017,5/10/2021,Technology,NOK,533000,0,JP_1038
2817,102818,Boulder,2/13/2017,12/12/2999,Technology,USD,93000,1,JP_1038
2818,102819,Boulder,2/13/2017,5/24/2017,Technology,USD,91000,0,JP_1038
2819,102820,Boulder,2/13/2017,8/29/2021,Technology,USD,97000,1,JP_1040
2820,102821,London,2/13/2017,12/12/2999,Corporate,GBP,37000,1,JP_1022
2821,102822,SanJose,2/13/2017,12/12/2999,Corporate,USD,50000,1,JP_1016
2822,102823,Boulder,2/20/2017,12/12/2999,Technology,USD,79000,1,JP_1023
2823,102824,Boulder,2/20/2017,10/7/2022,Technology,USD,98000,1,JP_1040
2824,102825,NYC,2/20/2017,12/12/2999,Corporate,USD,85000,1,JP_1027
2825,102826,NYC,2/20/2017,12/12/2999,Corporate,USD,74000,1,JP_1029
2826,102827,NYC,2/20/2017,12/12/2999,Corporate,USD,72000,1,JP_1031
2827,102828,NYC,2/20/2017,12/12/2999,Corporate,USD,59000,1,JP_1016
2828,102829,NYC,2/20/2017,12/12/2999,Corporate,USD,58000,1,JP_1015
2829,102830,London,2/20/2017,1/19/2018,Corporate,GBP,23000,0,JP_1032
2830,102831,London,2/20/2017,10/10/2022,Corporate,GBP,37000,1,JP_1028
2831,102832,Boulder,2/27/2017,12/12/2999,Technology,USD,98000,1,JP_1038
2832,102833,Boulder,2/27/2017,10/2/2022,Technology,USD,94000,1,JP_1038
2833,102834,Boulder,2/27/2017,12/12/2999,Technology,USD,95000,1,JP_1040
2834,102835,Boulder,2/27/2017,2/12/2019,Technology,USD,81000,0,JP_1028
2835,102836,Boulder,2/27/2017,12/12/2999,Technology,USD,91000,1,JP_1038
2836,102837,NYC,2/27/2017,6/11/2022,Corporate,USD,70000,1,JP_1014
2837,102838,NYC,2/27/2017,12/12/2999,Corporate,USD,55000,1,JP_1018
2838,102839,NYC,2/27/2017,12/12/2999,Corporate,USD,81000,1,JP_1027
2839,102840,London,2/27/2017,12/14/2021,Corporate,GBP,27000,1,JP_1031
2840,102841,Boulder,3/6/2017,12/12/2999,Technology,USD,99000,1,JP_1040
2841,102842,Boulder,3/6/2017,12/12/2999,Technology,USD,98000,1,JP_1040
2842,102843,Boulder,3/6/2017,12/12/2999,Technology,USD,94000,1,JP_1039
2843,102844,NYC,3/6/2017,4/27/2020,Corporate,USD,75000,0,JP_1029
2844,102845,NYC,3/6/2017,12/12/2999,Corporate,USD,77000,1,JP_1027
2845,102846,NYC,3/6/2017,12/12/2999,Corporate,USD,75000,1,JP_1029
2846,102847,Oslo,3/6/2017,2/22/2021,Technology,NOK,531000,0,JP_1038
2847,102848,Boulder,3/13/2017,12/12/2999,Technology,USD,96000,1,JP_1038
2848,102849,Boulder,3/13/2017,12/12/2999,Technology,USD,91000,1,JP_1038
2849,102850,Boulder,3/13/2017,8/29/2019,Technology,USD,96000,0,JP_1038
2850,102851,NYC,3/13/2017,12/8/2017,Corporate,USD,59000,0,JP_1015
2851,102852,NYC,3/13/2017,12/12/2999,Corporate,USD,55000,1,JP_1016
2852,102853,NYC,3/13/2017,8/25/2020,Corporate,USD,69000,0,JP_1004
2853,102854,NYC,3/13/2017,12/12/2999,Corporate,USD,57000,1,JP_1016
2854,102855,HongKong,3/13/2017,6/7/2023,Technology,HKD,286000,1,JP_1038
2855,102856,London,3/13/2017,12/12/2999,Corporate,GBP,33000,1,JP_1016
2856,102857,London,3/13/2017,12/12/2999,Corporate,GBP,22000,1,JP_1035
2857,102858,London,3/13/2017,12/12/2999,Corporate,GBP,41000,1,JP_1027
2858,102859,Boulder,3/20/2017,5/31/2023,Technology,USD,90000,1,JP_1038
2859,102860,NYC,3/20/2017,12/27/2019,Corporate,USD,72000,0,JP_1032
2860,102861,NYC,3/20/2017,9/4/2020,Corporate,USD,59000,0,JP_1016
2861,102862,NYC,3/20/2017,12/12/2999,Corporate,USD,71000,1,JP_1029
2862,102863,NYC,3/20/2017,3/12/2021,Corporate,USD,83000,0,JP_1026
2863,102864,SanJose,3/27/2017,8/26/2020,Corporate,USD,57000,0,JP_1015
2864,102865,SanJose,3/27/2017,3/18/2019,Corporate,USD,59000,0,JP_1016
2865,102866,SanJose,3/27/2017,9/25/2023,Corporate,USD,49000,1,JP_1037
2866,102867,SanJose,3/27/2017,9/10/2018,Corporate,USD,64000,0,JP_1013
2867,102868,SanJose,3/27/2017,4/8/2018,Corporate,USD,57000,0,JP_1016
2868,102869,SanJose,3/27/2017,7/11/2021,Corporate,USD,72000,1,JP_1035
2869,102870,SanJose,3/27/2017,7/7/2022,Corporate,USD,52000,1,JP_1018
2870,102871,Boulder,3/27/2017,12/12/2999,Technology,USD,92000,1,JP_1040
2871,102872,Boulder,3/27/2017,2/20/2019,Technology,USD,96000,0,JP_1038
2872,102873,NYC,3/27/2017,9/2/2020,Corporate,USD,63000,0,JP_1004
2873,102874,NYC,3/27/2017,3/19/2018,Corporate,USD,77000,0,JP_1029
2874,102875,NYC,3/27/2017,11/28/2017,Corporate,USD,58000,0,JP_1015
2875,102876,NYC,3/27/2017,12/12/2999,Corporate,USD,56000,1,JP_1018
2876,102877,HongKong,3/27/2017,6/30/2018,Technology,HKD,292000,0,JP_1038
2877,102878,HongKong,3/27/2017,12/12/2999,Technology,HKD,292000,1,JP_1038
2878,102879,London,3/27/2017,12/12/2999,Corporate,GBP,33000,1,JP_1019
2879,102880,London,3/27/2017,4/14/2020,Corporate,GBP,26000,0,JP_1029
2880,102881,London,3/27/2017,7/20/2017,Corporate,GBP,26000,0,JP_1031
2881,102882,SanJose,4/3/2017,12/12/2999,Corporate,USD,78000,1,JP_1029
2882,102883,SanJose,4/3/2017,3/30/2023,Corporate,USD,45000,1,JP_1037
2883,102884,SanJose,4/3/2017,12/12/2999,Corporate,USD,75000,1,JP_1029
2884,102885,Boulder,4/3/2017,12/12/2999,Technology,USD,94000,1,JP_1040
2885,102886,Boulder,4/3/2017,12/12/2999,Technology,USD,96000,1,JP_1038
2886,102887,Boulder,4/3/2017,2/5/2019,Technology,USD,99000,0,JP_1038
2887,102888,Boulder,4/3/2017,12/12/2999,Technology,USD,97000,1,JP_1038
2888,102889,Boulder,4/3/2017,12/12/2999,Technology,USD,95000,1,JP_1039
2889,102890,NYC,4/3/2017,12/12/2999,Corporate,USD,82000,1,JP_1022
2890,102891,NYC,4/3/2017,8/8/2023,Corporate,USD,58000,1,JP_1018
2891,102892,NYC,4/3/2017,12/12/2999,Corporate,USD,79000,1,JP_1032
2892,102893,NYC,4/3/2017,12/12/2999,Corporate,USD,73000,1,JP_1029
2893,102894,NYC,4/3/2017,12/12/2999,Corporate,USD,82000,1,JP_1024
2894,102895,NYC,4/3/2017,4/28/2020,Corporate,USD,77000,0,JP_1031
2895,102896,NYC,4/3/2017,5/12/2023,Corporate,USD,77000,1,JP_1023
2896,102897,NYC,4/3/2017,12/12/2999,Corporate,USD,51000,1,JP_1021
2897,102898,NYC,4/3/2017,12/12/2999,Corporate,USD,58000,1,JP_1021
2898,102899,Tokyo,4/3/2017,6/10/2020,Corporate,JPY,6070580,0,JP_1029
2899,102900,London,4/3/2017,3/18/2021,Corporate,GBP,34000,0,JP_1016
2900,102901,SanJose,4/10/2017,12/12/2999,Corporate,USD,73000,1,JP_1029
2901,102902,SanJose,4/10/2017,12/12/2999,Corporate,USD,67000,1,JP_1009
2902,102903,SanJose,4/10/2017,12/7/2022,Corporate,USD,74000,1,JP_1030
2903,102904,SanJose,4/10/2017,12/12/2999,Corporate,USD,80000,1,JP_1031
2904,102905,SanJose,4/10/2017,5/18/2017,Corporate,USD,58000,0,JP_1019
2905,102906,SanJose,4/10/2017,4/14/2020,Corporate,USD,60000,0,JP_1016
2906,102907,SanJose,4/10/2017,12/28/2021,Corporate,USD,81000,1,JP_1023
2907,102908,Boulder,4/10/2017,12/15/2018,Technology,USD,90000,0,JP_1039
2908,102909,Boulder,4/10/2017,12/12/2999,Technology,USD,93000,1,JP_1038
2909,102910,NYC,4/10/2017,3/22/2023,Corporate,USD,73000,1,JP_1029
2910,102911,NYC,4/10/2017,12/12/2999,Corporate,USD,58000,1,JP_1019
2911,102912,NYC,4/10/2017,12/12/2999,Corporate,USD,72000,1,JP_1032
2912,102913,NYC,4/10/2017,12/12/2999,Corporate,USD,64000,1,JP_1010
2913,102914,NYC,4/10/2017,12/12/2999,Corporate,USD,76000,1,JP_1029
2914,102915,NYC,4/10/2017,7/27/2023,Corporate,USD,76000,1,JP_1029
2915,102916,London,4/10/2017,8/1/2019,Corporate,GBP,23000,0,JP_1032
2916,102917,London,4/10/2017,12/12/2999,Corporate,GBP,36000,1,JP_1016
2917,102918,SanJose,4/17/2017,10/2/2018,Corporate,USD,82000,0,JP_1028
2918,102919,SanJose,4/17/2017,12/12/2999,Corporate,USD,73000,1,JP_1032
2919,102920,SanJose,4/17/2017,6/6/2018,Corporate,USD,53000,0,JP_1015
2920,102921,SanJose,4/17/2017,10/5/2018,Corporate,USD,50000,0,JP_1037
2921,102922,SanJose,4/17/2017,3/25/2021,Corporate,USD,76000,0,JP_1035
2922,102923,SanJose,4/17/2017,1/11/2021,Corporate,USD,54000,0,JP_1015
2923,102924,Boulder,4/17/2017,12/12/2999,Technology,USD,95000,1,JP_1039
2924,102925,Boulder,4/17/2017,12/12/2999,Technology,USD,92000,1,JP_1038
2925,102926,NYC,4/17/2017,12/6/2021,Corporate,USD,53000,1,JP_1016
2926,102927,NYC,4/17/2017,1/3/2020,Corporate,USD,72000,0,JP_1032
2927,102928,NYC,4/17/2017,8/20/2021,Corporate,USD,83000,1,JP_1025
2928,102929,NYC,4/17/2017,12/12/2999,Corporate,USD,77000,1,JP_1032
2929,102930,NYC,4/17/2017,3/7/2018,Corporate,USD,69000,0,JP_1001
2930,102931,NYC,4/17/2017,12/12/2999,Corporate,USD,66000,1,JP_1008
2931,102932,NYC,4/17/2017,3/23/2018,Corporate,USD,72000,0,JP_1029
2932,102933,HongKong,4/17/2017,3/29/2018,Technology,HKD,289000,0,JP_1040
2933,102934,London,4/21/2017,10/3/2018,Corporate,GBP,23000,0,JP_1029
2934,102935,Boulder,4/21/2017,12/12/2999,Technology,USD,96000,1,JP_1038
2935,102936,Boulder,4/21/2017,12/12/2999,Technology,USD,94000,1,JP_1038
2936,102937,Boulder,4/21/2017,9/26/2018,Technology,USD,95000,0,JP_1038
2937,102938,SanJose,4/24/2017,2/24/2019,Corporate,USD,73000,0,JP_1029
2938,102939,SanJose,4/24/2017,11/23/2018,Corporate,USD,57000,0,JP_1016
2939,102940,SanJose,4/24/2017,12/12/2999,Corporate,USD,59000,1,JP_1016
2940,102941,SanJose,4/24/2017,11/13/2018,Corporate,USD,72000,0,JP_1029
2941,102942,SanJose,4/24/2017,12/12/2999,Corporate,USD,48000,1,JP_1037
2942,102943,SanJose,4/24/2017,4/18/2019,Corporate,USD,61000,0,JP_1013
2943,102944,SanJose,4/24/2017,7/30/2018,Corporate,USD,53000,0,JP_1015
2944,102945,SanJose,4/24/2017,12/12/2999,Corporate,USD,53000,1,JP_1018
2945,102946,SanJose,4/24/2017,10/6/2022,Corporate,USD,54000,1,JP_1016
2946,102947,SanJose,4/24/2017,11/23/2021,Corporate,USD,63000,1,JP_1006
2947,102948,SanJose,4/24/2017,9/21/2017,Corporate,USD,79000,0,JP_1025
2948,102949,SanJose,4/24/2017,7/3/2018,Corporate,USD,69000,0,JP_1011
2949,102950,SanJose,4/24/2017,12/12/2999,Corporate,USD,73000,1,JP_1032
2950,102951,SanJose,4/24/2017,6/15/2022,Corporate,USD,75000,1,JP_1028
2951,102952,SanJose,4/24/2017,12/12/2999,Corporate,USD,51000,1,JP_1016
2952,102953,SanJose,4/24/2017,11/2/2017,Corporate,USD,64000,0,JP_1013
2953,102954,SanJose,4/24/2017,7/25/2018,Corporate,USD,78000,0,JP_1031
2954,102955,SanJose,4/24/2017,1/31/2019,Corporate,USD,79000,0,JP_1031
2955,102956,Boulder,4/24/2017,8/27/2019,Technology,USD,98000,0,JP_1039
2956,102957,NYC,4/24/2017,7/12/2019,Corporate,USD,54000,0,JP_1015
2957,102958,NYC,4/24/2017,6/23/2017,Corporate,USD,58000,0,JP_1016
2958,102959,NYC,4/24/2017,7/24/2019,Corporate,USD,52000,0,JP_1037
2959,102960,NYC,4/24/2017,12/12/2999,Corporate,USD,59000,1,JP_1018
2960,102961,NYC,4/24/2017,9/11/2017,Corporate,USD,57000,0,JP_1020
2961,102962,NYC,4/24/2017,12/5/2017,Corporate,USD,56000,0,JP_1015
2962,102963,HongKong,4/24/2017,1/2/2019,Technology,HKD,295000,0,JP_1038
2963,102964,Tokyo,4/24/2017,12/12/2999,Corporate,JPY,3858460,1,JP_1018
2964,102965,London,4/24/2017,12/12/2999,Corporate,GBP,19000,1,JP_1037
2965,102966,Oslo,4/28/2017,12/12/2999,Technology,NOK,540000,1,JP_1038
2966,102967,London,4/28/2017,12/12/2999,Corporate,GBP,32000,1,JP_1016
2967,102968,London,4/28/2017,5/5/2017,Corporate,GBP,24000,0,JP_1029
2968,102969,Boulder,4/28/2017,2/25/2021,Technology,USD,99000,0,JP_1039
2969,102970,Boulder,4/28/2017,7/15/2017,Technology,USD,96000,0,JP_1040
2970,102971,Boulder,4/28/2017,7/24/2017,Technology,USD,96000,0,JP_1038
2971,102972,Boulder,4/28/2017,4/27/2019,Technology,USD,91000,0,JP_1039
2972,102973,Boulder,5/1/2017,1/11/2021,Technology,USD,97000,0,JP_1040
2973,102974,NYC,5/1/2017,11/3/2021,Corporate,USD,76000,1,JP_1028
